Al (%),Mg (%),Si (%),Zn (%),Temperature (°C),Rolling Speed (m/s),"Heat Treatment (Yes=1, No=0)",Tensile Strength (MPa),Yield Strength (MPa),Elongation (%)
93.72778007456846,1.403228788556341,1.3986072655028607,1.3227474727507222,351.335879982746,0.886112626092306,0,318.26411178221485,258.6890330489775,11.562525590210885
93.16491656079216,2.0408454717430144,0.8625705981369769,0.5824971505401149,472.39581616671427,0.6536731919627916,1,350.95898249115436,289.4598310999941,10.567006739841625
94.44741157888951,1.7081731781135896,0.9914825448824642,1.9027724368009555,366.7338982330854,0.6850343682648568,1,357.7940508209923,276.9631127609388,9.884207653066063
92.55797544260817,1.114080099354593,0.9797538849379506,0.8721212241846095,499.3220896882639,0.9852058957330885,0,315.12414412889194,266.3858952857619,12.550893602135748
93.16857859414087,4.637216585624198,0.9897414914948774,0.858729640778354,465.94377378667724,0.8400474520983054,0,360.904859332884,284.37458651956774,8.926405121867132
93.46544737317477,1.032892525555566,1.5094462596677234,1.3561590203818625,437.00150264097715,0.9346808325370521,0,312.35395644642733,263.06071318257244,12.235045133640671
93.82427993686814,3.9443285773483416,1.2962118921356243,1.5351371246123793,373.1909626612396,0.5266546568601507,0,352.18154462088535,287.55176003666196,8.871685818470127
95.14070384557205,1.6085915476780661,1.0781362671299664,0.951117476250273,427.30894570898704,1.029581337782735,0,319.3441659907545,278.14327834157234,11.439247421393352
92.79869512863344,4.6489184879984,0.7236346530930748,0.4280018034234483,389.16631112867134,0.6563130551320278,1,382.14368726904075,305.6649431835295,5.727139981385771
94.05693775365445,4.571183758359544,0.5332087444132189,1.5466172854512432,387.8483786814604,0.8958890137261386,0,341.8692270016994,285.17999320902476,5.951025038911968
94.36965827544817,3.6156045854770293,0.8282520163815389,0.6407025497472552,474.4293874073728,0.491743860193607,1,361.10483173421375,297.27676409338164,8.118200621472146
92.18580165088,3.6889365992024206,0.6612071059530219,0.3502215385877152,407.0966635939152,0.6571361929255736,1,377.5953297265833,300.38013174918495,7.856774197579865
94.43017940760575,1.0213565678787542,1.6781675462783592,1.2632803798500265,417.60857050862063,0.9190938344533134,0,316.4109818842672,254.9480038527152,15.644803166539555
92.68209649474916,4.939486264454408,0.6687469367208281,0.1809073339807008,476.4447106670177,0.6193649058322005,0,357.6654533617464,295.5754996315117,7.833109706407258
92.26020637194112,4.5113304143032575,1.5863423559602543,1.9427053501721099,363.1685938578264,1.1042497573998538,1,379.762789288165,311.13145315247397,5.330827743738611
95.79554214901333,4.5804249029203685,1.078488034664124,1.264794528824274,439.19267796365745,0.9289827195547363,0,356.13033018991706,285.3584309826445,9.121034041149334
95.86252813229824,3.6369781482034877,0.610067584615664,1.9717910418435116,436.73235220595564,1.0962227146374364,0,337.27700328743975,275.54242191291615,10.51343346073602
95.23358939246584,2.379147714618146,1.7190950741473787,0.6777868469572721,413.7821853900013,0.7163125618008965,0,326.334563669822,266.85224075871895,12.737995219860291
93.21845507669349,4.574594596361923,1.36944585535492,1.9424103223807958,474.46619621361396,0.42718811409974,1,385.82559969514597,304.25122773091584,4.17732615480098
92.39068845602553,2.1660677126047694,0.8536422692953596,0.29112449545724717,491.4335092003539,0.8609119706840822,0,330.6518910778362,269.79749248460854,11.049832195997151
94.73693210604863,3.2508461733688114,1.842021761499002,0.0813895446940569,419.8003792870416,0.6713548021802979,0,344.92073007058207,276.97216535363145,9.216163491348441
93.7606099749584,1.3989238893755296,0.5678874708058272,0.06596812090920512,418.42205764975995,0.7585507007378827,1,346.10491165262096,285.30089018413906,12.430228409565093
92.48815293937912,4.687822520531,0.8027294122966444,0.9297407411984542,425.3095594506117,0.944888171138199,0,342.147587030979,294.9393325236306,8.77380777920789
93.98070764044508,1.5630818310848533,1.6280703917087915,0.16600839495718955,458.4686046249592,0.9605317336566973,1,348.4264357084372,283.99793798021403,11.785833766035283
92.13755408446087,1.899587222921629,1.5640668954648338,1.0243357683352035,450.20904360484434,0.42204513189265236,0,323.3061541673258,268.1619833178298,11.065670468118093
95.63728160831513,3.23253663251286,0.933907540586717,0.655001007017801,383.42524238103306,1.0154421382716907,0,335.7035969899559,288.14180065481406,10.283764184092046
93.03511992640007,4.056372000851926,0.5930373130291746,0.6712579849482312,359.5843022899015,0.7948151319648631,0,349.1829022348208,285.30435874131064,7.288091563047293
94.65008913741593,3.477405223745196,1.7871171083374158,1.2712179930903396,492.3881194725184,0.84535901865964,0,343.12281504161984,275.3708737700794,8.681583709392235
93.24684430435764,1.9285356512006246,0.9705464571048539,0.32619601230324036,389.16046396005567,0.638395348151882,0,313.6049717679657,265.08666426331433,12.230725054284584
94.08027208471124,1.0037721701099613,0.7935701223923979,1.533106740679462,445.78950270358877,0.7366670288004648,1,331.05094999776315,269.70104537469996,11.716049146671306
94.18684111737312,4.028602321229757,1.2740927335414656,1.1640618395572695,474.2657004115583,0.9683001071834654,1,373.18270760430323,304.95614108196037,7.350452676164143
92.73941782210211,4.9408293036443744,1.865340798923671,1.8298892576950219,395.0415125820779,1.0213710423554068,1,386.1683757956668,306.7790856741818,4.938471800122963
95.87833851105823,4.239652481224361,0.565319866765063,0.7296813075350468,445.3150120485393,0.7096849449343824,0,347.0013623667481,279.463347810622,9.065893877536773
95.10053129344446,2.8408264726264614,1.6487061320463317,1.965429984134251,366.1850361723837,0.9528940261210641,0,329.38930856761726,268.40119489558407,10.743370944310671
95.75799576625676,4.615069045596426,1.3587098419080634,1.1516552934280464,495.4897166563491,0.6064348013507505,1,376.03086614210883,312.6378324169155,7.6474288087053095
95.57930940171059,2.6393906924734,1.1381736748277254,1.9468039123750676,358.7237412575939,1.0656181321420122,1,364.3527252670045,289.82090335239855,8.614295754980278
94.39159991524434,3.09973633697387,1.61612066615759,0.05412130809423066,415.7262010761465,0.8878513911258923,0,345.7489972369898,278.6195083308436,8.515850377335155
95.68749694009247,2.908519069582733,1.9487366366624483,1.455952644824776,430.5228863090035,1.0201492128535161,0,329.0111843677612,275.19685419774,11.25399543531514
92.35397000820768,2.7904954906621,0.8438093167440366,1.6332430485854725,468.57226679950463,0.7817238818542779,1,358.27930628652257,293.32571624135653,9.150105671650225
92.78393144967659,4.100763077175623,0.7154710476081794,0.10634657335297515,368.1692775608632,0.5832874279855642,1,380.1411841705084,300.88991096788504,5.959007412732995
92.18090915564215,3.107075629077968,1.8693226178340456,1.1579393280324914,416.1211960782765,0.7433848906509151,0,345.0827485244639,277.33531030744314,10.012885609943563
93.30132132305306,2.2668684881008643,1.5034296161859555,1.6038845871788967,394.95673543151787,0.7051883155826566,0,325.5573756989138,266.0054410866367,11.793624547753126
93.55470915875793,2.0326326706339133,1.156979032342949,1.1220774504461455,396.801607354001,0.6661732347521273,0,331.91061229650586,267.04335416943434,11.571651800443934
93.08539612709558,1.1509892678697335,1.3598893553964246,0.12762718081093327,466.81818740978764,0.5697389981931826,0,318.5338746656839,264.7391213658831,12.163067417270767
95.31495003660771,3.332780647532184,1.6184208577643662,1.386894481796623,350.819141754775,1.007333713503845,1,374.7201679302102,303.2473142774626,7.8011203214195435
93.42701330677436,1.9198456616041368,1.6595478480585757,0.12119382934661727,462.36254620039495,0.4690813290564484,1,353.9760281859463,283.1785819263511,11.004564809045032
93.12373803874952,1.5925356880655324,1.879841271228447,1.634937790032877,471.55976451846595,1.110048743908667,0,326.7866462602266,264.6012089592776,12.249578164193885
94.17078433263299,3.6153198553107107,1.140264183343434,0.08606836661338879,485.2043365763103,0.5400197783182028,0,336.0254783341657,281.8439252386414,9.788780522618445
92.56369689989906,3.7248370312861954,0.9401163650290925,0.2747947620207416,444.0322704845725,1.183898921481233,1,369.2122189580346,300.9858539630919,7.231276646933877
95.20878792301616,4.008619569030664,1.4594964001847628,0.550215181046537,400.0182992408362,1.1907744384696595,1,375.8992871496681,305.8867729519068,5.752003688803904
92.29820257471908,3.014307585354366,1.1235918489192955,1.2667295845216,414.0852098823306,0.7187096329929215,0,336.46167130414835,277.98772685430566,10.372175811350692
95.94754774640207,4.576218420815547,1.3918976809234669,1.952718199262612,495.4604123431144,1.1902568581058102,1,394.7543233109133,315.7979625370274,5.6904221976505855
95.08897907718664,4.745371013592911,1.1299786976839252,0.23564570523986883,482.17802396537786,1.095254813824581,1,395.9029023370345,318.74432935435993,6.64046623980621
92.79486272613669,4.229483759169957,0.7294936800172618,0.28541533842783684,419.5288863649163,0.4659442215573325,1,374.0027808603554,303.0117275974063,7.891107963958157
92.02208846849442,3.542373928032749,1.2041401274884376,0.7377407934019606,491.4594510666384,1.1578628509028945,1,378.84243594786756,306.6404875339124,8.568134094724787
95.26184571381934,2.2148838143647547,1.5363767329115492,1.6724382755106404,473.4432313109688,0.4340115087236754,1,354.2849588605627,289.91454419964134,8.942505712704664
94.82742937539047,4.931779686480885,1.6989257115014746,0.9344619055016283,485.1634792489692,0.5455314349912858,0,359.8088110527248,288.5667932990002,6.439528172627986
94.91602867216395,2.0965446687677534,1.2399894151948203,0.6432212005116433,452.4465851863881,0.8676764326773394,0,323.73713314758214,269.8078061752822,10.341485610106156
95.08508138674378,1.8106276879617242,0.7478568353156014,1.1224076644177226,478.6481065192993,0.4645897427200109,0,319.59074479133267,263.3200058609905,12.4534225592063
92.29617860693637,2.768616455146331,1.1220315644741474,0.5210463948915001,483.7649212001488,0.5293822055914952,1,376.60012012856004,291.93553504856015,8.137909295262844
93.43386291417708,1.2273622828495538,1.6794408932625473,0.8023198144950419,363.80248768110073,1.162793429689791,0,318.7359105301825,254.33620596712723,12.046026373367322
92.46347623810053,4.913977858687163,1.1192889059256093,0.6652102984640837,494.78254649909877,1.1957503079100864,0,351.48701215666694,289.71394598568816,9.590923650294961
95.45241370350237,3.3537342256656992,1.5447961904063334,1.6082820448292918,400.0419648146095,1.0385092334242376,1,366.259719720203,301.4932622204515,8.4556139968525
94.49319250731023,3.227808366656701,1.2608205225171347,1.8485114528760016,415.9849264375033,0.8121675131717623,0,334.735852629112,279.42526484430033,10.494464193345234
93.3235920994106,3.6231851195988796,0.861834687664095,1.5191443843138237,468.7855638789223,1.12024074855334,1,363.43212749422855,300.8039516797704,7.8514977199211735
92.25423340114409,2.9880945911088266,1.6942257620346115,0.878167152059967,449.7344458358747,0.489519016706855,0,339.4663313390614,282.5884925719378,12.136633219437279
93.24392928686265,1.1282540683781663,0.6263201811060306,1.0086699549933276,483.95898686540863,1.154313495396007,1,345.43847909157336,289.6965850949319,11.140581335118657
93.30073328810698,3.449245155361587,1.287335424132726,0.25014738785887136,410.08606261651585,0.6812423419643457,0,342.6177149400034,280.08531285955496,10.443953703668466
94.91842471335225,3.8646955078257226,0.8133365513651074,1.4937294222690756,405.9932245514238,1.0891915129865555,0,342.65650676069026,288.9061418735078,10.106349125326709
94.55022988542085,2.6669962424962126,0.6005984428120634,1.1929513587900882,354.75332743119793,0.9346987247883127,1,356.8360571803566,293.08186535664566,10.857248061320433
95.54885097030531,4.029182288284772,1.2544009056248733,1.8048799922748728,419.4088065004487,1.1682194432445776,0,343.27960390436823,282.6734139783119,8.954756431229981
93.8888597006478,1.9080051973536825,1.2493432339023853,0.4012222871503064,458.6106155493663,1.0917423582366546,1,356.1217864176635,290.0682813473771,11.372594131546272
92.47837698375321,1.885106364264736,1.5603513525135813,1.5194522438652243,395.1768076439324,1.110318250840725,0,326.3952478447811,264.7283486050703,10.34392702341024
94.85297914889198,1.6456679507502958,1.6171260395778573,1.3693433234383794,419.40897705107625,0.9054034848960244,0,321.3634786393589,251.3671219260671,14.648891896113438
95.04314019446758,2.4879790391566474,1.5916872330393452,0.5316910676195044,382.9096652727917,1.0665268247810205,0,331.40523091830516,268.6101269745349,11.690639168286294
94.24510879027798,4.388048141556334,1.1143380993751326,1.3347572790816502,465.9181708807191,1.005704920609071,1,387.14941573819146,297.5762294855003,7.173192179483881
95.08386871981824,4.311648248596257,1.4475346808398437,1.848746761153299,359.0767342011721,0.5292985047231098,0,360.205018881919,282.55370264288496,7.248642587578216
93.97518238545756,2.531296831854015,1.3654178639659404,1.8368719753342377,455.8074582500747,0.9188775130825945,0,331.03890124956797,267.5244109148084,9.854474116864191
94.09093131752797,3.3564749439209463,1.1323426341753793,1.4392531490322826,406.8410017617475,0.5185404372161269,0,335.55757045212044,274.15572692315635,9.31911815682683
93.7101640734342,3.8832652658996625,1.39581904127899,0.0961462250681202,356.2394104080681,1.095564897508424,0,345.5962503948361,275.8081901030582,9.194906519100224
92.10167650697637,1.964827098512092,1.9208718150593938,1.744528674640323,478.0204380937679,0.4527598394719748,0,334.93203857648626,259.7243268705452,11.798252362560133
92.43156570797322,1.6725643435789883,0.789340615522066,1.3155572140090799,423.1582794771748,1.1896373361546202,1,350.4539856004782,280.145560310002,10.081171751895956
92.12571674274693,4.888383972849244,1.8586581436782894,0.6208685063654689,439.89784544241934,0.7205013329101692,1,389.9525827432968,307.25209192518923,5.47050971843062
94.54564164505513,3.470229252838474,0.5801832709747976,0.3745007234113986,459.80460372866855,0.5365034829611485,0,334.3155403291313,276.27131013655037,7.460007687839161
93.2574239243053,4.9256628873346555,0.9625838193524909,0.23240772599463422,448.26116495017834,1.1485399869289783,0,348.23609894232754,290.6998850478784,8.038018567483316
94.03428276465881,2.3510239485289164,0.9322178729172923,0.10047379851552196,459.62853062219176,0.4363407889838784,1,361.97909650523167,292.3400435477013,9.303628398211798
95.63026589570437,3.812126799896526,1.4395476618213585,1.508206495901513,464.34225268667865,0.7760845076071867,1,376.293229619919,295.4480278873878,8.232917373385952
92.9971689165955,1.8904145461649509,0.6968374276659355,0.47168599788655063,438.3727295846916,1.016181702339602,0,325.66751190379756,260.75002030631066,11.688493196501309
93.64153169214252,2.0448006850956517,1.8235214177596306,0.04850587208651014,404.8456746361635,0.6534003803453607,0,321.0116481513777,274.6820478473309,11.560776278352987
95.02220455417219,3.047608485078496,1.7428271126975619,0.7945413036839786,386.4713224574514,0.8230677359222409,1,378.3534349566165,298.1675753366855,8.586672965651827
92.91519266196649,2.278472502032285,1.4780987295279167,0.9652141611846778,485.4354854979181,0.9603304130510415,1,361.43661976483247,284.3497206070024,10.266318068528424
92.30791963931517,1.6704862553623379,1.1876207476882965,0.3384604618002538,495.488726695733,1.1615811368010567,1,343.60680507876214,277.0967786174891,11.644924377015016
93.15900581165508,2.051522807957304,1.8994340632131177,0.08809667232509955,403.6494132647313,0.48216211141682397,1,364.9469386248118,283.91974490999917,9.882032363158222
92.64488514901602,1.1429935778634586,1.7461198320808338,0.37825096619613774,366.84660936084504,0.5257813629719358,1,348.29359125909855,277.8781318457472,11.714064302025145
95.71879060937029,3.8176944859099464,1.2489727221218674,1.3582055236731487,383.3805990674647,0.8070967161552536,1,374.57434811850067,303.9508703349592,7.30652822164983
95.23248151825767,2.9684666283434464,1.5528100316814668,0.1644873545024128,450.60010189807844,0.7347799689200375,0,335.0601036760626,262.23786358973496,10.253425041038708
94.53361502604169,1.3769722656181025,1.350394928269527,1.1100740611139877,375.9400054937496,0.7286369285469332,1,350.0322159560956,276.19264994754974,9.012105151912209
95.48584236075087,1.6867759725139648,1.3819133575823968,0.29282397581633335,467.0183409591482,0.6375692023489226,1,353.5397253145418,292.49398593578377,10.675767272938812
95.21468830759646,1.410138152450576,0.9964641041562069,0.39137834716083875,488.4545359812071,0.8485478388071649,1,340.7333504802812,281.36225396744356,9.974120370177198
92.74628023554415,3.450371233103506,1.1931269069373451,0.7861557665333974,494.54772726182705,1.106630668932573,0,344.79815776123314,277.91467996556736,10.695186333998898
95.57023599395991,1.3768414544499752,0.6171821461846163,0.20165067210746268,351.3988258962336,0.5287394724302911,0,317.4186672041965,258.1925836196996,12.066608697551093
94.1573689676626,4.017129332140865,1.0360230374968888,0.3464070055644257,493.7231247431625,0.5722290635966061,0,347.582356068092,286.08042475616827,8.406089203063953
95.22976062065625,1.0820436772815647,1.543742773043228,0.6979048229027083,461.02916286944264,0.9366587982396686,0,322.6189053926398,249.6376481539549,12.554993015833421
95.58436519969398,1.9975031519835684,1.9298240457592795,0.6593380109967337,362.60753483957035,0.44495812342984337,1,360.2284494292992,283.8551644826661,10.536986714982074
93.27201389988745,4.562666703567629,1.9445961691445304,1.4985429713514637,412.28607031680895,0.9390113596504052,0,357.00511579182677,276.0954284581851,7.852778886469795
92.44020769811071,3.874125272488984,1.3335843036873376,0.14956461025284873,455.00682118692635,0.6515649206906698,1,368.0570625364089,300.8939453383237,7.757156767047229
92.91174065016777,1.2918733317027509,1.4099333777143732,1.720901471332687,493.5028238991574,0.686283145120012,0,315.8165358718659,258.1047069772014,10.39196287396739
93.70843115450502,4.284504417940719,0.7785817782514513,1.6324643414789097,374.6212090417089,0.7244394990583202,1,377.16301587674906,296.1266605815038,8.567395743740473
95.27205906368997,2.972140486160819,1.542962162140296,1.5319832793838768,369.1599922890431,0.6796700491933719,0,338.3647393950325,278.82983475535934,9.531475745902014
95.44292233302538,4.387132108675317,0.6059881890115794,0.618744724926265,420.8520579892818,1.0729676970236257,0,348.9047993639758,288.54745769068404,9.187980010661562
92.02780852212476,3.4029590978015736,0.9270285286991669,1.645763571081575,495.2148340607734,1.1568547659202473,0,345.6949645863339,282.3725268975471,10.395513825508399
94.04298921031027,3.727332128131435,1.5025450209281632,0.3656041605785616,495.70688228870154,0.8384091802529507,0,344.31500173520226,272.28533261934774,10.120674626672482
93.66964401259511,4.974006241582833,0.965465197315234,0.24881841171005648,384.1872111579364,0.8655027990679515,0,356.3818537467518,284.7736990693859,6.721189086143588
92.88843124188293,1.9293421836960727,0.5747703111716815,0.08991266697897471,397.9020721957186,0.45638648641074814,0,322.4622276036656,271.44513576496286,11.767018082591347
92.47946146933474,3.4957822990455534,1.7478056140264457,1.8786207260111518,486.20479784669817,0.9705535426888005,1,372.4482476316007,302.01880228325535,8.154697238357231
93.35046068561451,2.8412855602295934,0.9654950107018445,0.6160217954105474,460.22622362780965,0.8672790983712673,0,332.1861727563418,279.74800262957535,10.742021983102763
95.77163881565008,1.1578078116907657,0.5946578372880176,1.8352357603558118,495.84746429864276,0.4403156190460803,1,340.6299393422592,278.062730490317,10.353949332692174
93.29281172808302,1.0578825660114601,0.6121822467542978,0.5452271230386594,483.9722544523331,0.5587405336573626,0,313.05468497963784,257.91633882658357,13.98653937047772
94.07516248697347,1.4769143112714347,0.8776381981831305,1.815131918672699,382.2644075470615,0.5615547363140502,1,348.06293853830164,284.8959450349427,13.06835037376198
94.81207583558071,3.5963669621541925,0.7670239208322893,1.8078581056921765,463.9590289119025,0.5367743615546874,1,369.04033374504917,292.0153104946286,7.183694798929306
93.45451840951718,3.268652351653569,1.6614501766702263,1.8473520900214258,357.2847847340175,0.9269167636982216,0,332.2842656467693,277.128258007849,10.58516954009249
95.88712833088384,3.2137182446549097,0.9825260700005516,0.9923068785683875,472.6749168112211,1.142751692284615,1,366.5551067453578,308.3849946156593,8.407279828288292
95.84978917976845,1.1274270501130403,1.7070436775597488,1.731892573597784,440.2335143666912,1.0103802602866874,1,345.42422176179525,277.2302249551826,10.938060595977296
93.00712918330146,2.877211985440028,0.7607689967347292,1.9015317923346404,493.41514439546927,0.7818987881711306,1,362.26670416661716,285.000521219458,9.490466037401747
93.98899402356955,4.698491271370115,1.2393187693161256,0.649233883794359,494.00486832036177,0.7232410383875856,1,377.7076583328594,309.64342164529506,6.744883545675917
93.20351323926708,2.5903674772425864,1.532055700329693,0.8377488113651101,357.6222663536533,0.709166484247378,0,333.8135877076647,266.21714011313367,10.56463482388143
93.13936197750986,3.4996898791538253,1.4779862807987822,1.438480374671488,374.0782228333652,0.88099756615666,1,370.9019909249328,297.4626009078852,9.183460742443977
92.14754778941813,4.119274702492574,1.4016941148954032,0.6007196434466018,422.6310570978037,0.6873765271556291,1,375.06981052625684,308.39204113011397,6.8317658756593165
94.43825733591959,4.13570111656755,1.8872324028967546,1.507618617825318,481.92402874192237,0.5808975769509737,0,352.23985879881747,285.87616073093795,9.87200687353033
94.01071609291544,3.0771203295810854,0.8427877215601165,0.14778429042706787,472.16677134440846,0.8822743252604663,1,366.86252213633225,292.1743621553945,8.728654800307321
92.20591500499995,4.431807781609345,1.240578806693158,1.0469967685770845,494.6555039527668,0.7125643307420585,0,350.27442418312995,289.6469233879224,8.391870504315376
93.11458585694645,2.565512373454988,1.8259888251086132,0.2446269681674904,442.7126175667011,0.41129986331506707,0,337.6290086764257,262.184448098532,11.143424450167723
95.63306354386661,4.554772859139193,0.6168406483927356,0.5866469528733529,388.4845279342431,0.41778489085341963,0,346.56544689359856,287.4237182787545,8.844050876817914
92.95824756266789,1.9609086655821812,0.5838324023796129,0.517250784972944,353.7659959257766,0.6193092889235347,0,324.5280089728439,263.767282053287,10.958704186567804
92.57957948836489,2.120865627962284,0.8499534313374371,1.6778641471253322,383.43897360808234,0.809937759605491,0,325.2473045912697,255.168450492537,12.190027924731039
93.95781104111025,1.2124824967960044,1.4495318293070278,0.3870345108123949,451.2909796930437,0.683391606134391,1,344.37582585005214,273.64629772171855,12.49149330094083
95.9426018164424,4.1823273461691315,0.8898194396747103,1.6168958403182379,488.941223501452,0.41924412191004157,1,372.2656092533302,303.38554732465633,7.237089328534635
92.968221086046,2.6682209449308223,0.7853598257131984,1.587920691815844,398.13555009623974,0.5785214110025924,1,366.4360174512102,295.07930725665364,7.2509696151439815
94.68854218962352,1.9164664556455961,1.1882034730374382,0.9977661111144598,481.3556495433943,0.4771354469396929,1,362.9873775274704,285.44058866512194,8.742257148876606
95.04647846131488,1.9271611104663187,1.4203971031541172,0.46768651119225924,409.2347372511735,1.1589056010891332,0,329.93986518904694,263.93694671844867,12.130268515317075
92.9505501759696,4.605599764916933,0.8728365605251106,0.45379267991244543,396.24068740528253,0.6502672605028212,1,377.5042375176796,310.893718010387,5.304653942104091
94.91286539444744,4.335666401844147,0.9510367800856131,0.9298492942316956,426.3266364208727,0.4118130972763967,1,385.2504654427826,306.0565488769165,7.386174997880368
93.47113253087701,3.2141235414287332,1.4203389572172709,0.01761801478703262,416.3410238614423,0.9284506015885309,0,342.3056752089267,280.6993613992415,9.704576055630154
94.52922332237432,3.4644432016628843,1.918607632984179,1.0627015092227323,487.06998027755276,0.5859583524062537,0,345.9157033508128,280.58769611121227,10.354651959752305
94.53411884304357,2.897302282201164,1.5121125911571323,1.9055590515341108,420.238542111219,0.8533890040248033,0,345.745133726061,269.61829096102764,12.59341279101119
94.14309873629904,2.5666661715152355,1.6743562153768399,0.309413763725193,391.6003080834613,0.5205963636875903,1,359.73856539178786,293.887869572297,9.173015829657237
92.36115908021763,4.661907524873326,1.050215142133203,1.1466912429512068,476.3848366252855,1.1872105880979715,0,355.7350805063993,292.0999933369113,6.995328909474891
95.34120998235696,1.5024508140812083,0.9083815390766992,1.9235573772889136,499.81242674893497,1.1762073492522664,1,345.49341155006516,289.02048135154166,11.14215395452399
93.28312025988694,2.673787158864912,1.1814016148039337,1.7210442789832003,447.2257128771986,0.9247866813522446,1,359.61172982681273,288.7546064232016,9.272052199966419
92.74607404159941,2.3782476319515014,1.7106992430675105,1.7007602327626805,387.5692053404538,0.9657620974576485,0,345.34628045246524,267.2103504161735,11.682660127726898
92.16310056621906,2.9926028810045935,1.1844494626858337,1.643699860792378,385.8222615519769,0.740703113033321,1,368.3600936358909,298.3427799639952,9.879122688974086
94.36357177275296,2.8305274981807003,1.7700881131847916,0.6180472121123712,358.65600443228897,1.169743476334535,1,376.4016518584605,296.8519923580254,7.5680457498382285
94.71025744736913,3.0755581266043257,1.9831579710426905,1.7812336625336245,361.59395577711274,0.7389916962969607,1,373.38927494270274,292.05286804591003,9.38615005701642
92.06635131571143,1.5596759089079764,0.6080399985955045,1.8826807024663421,487.24746427741434,0.5915743979264482,1,350.6490585549887,279.1152654343568,10.05429876926813
94.04837223319713,3.0525660060531083,0.5681152341255555,0.9915848465980788,364.47306605743256,0.49230288768312325,1,360.2357479781398,292.25538946017474,9.801743705255555
92.90598310079176,1.9696752555488435,0.7243845543700427,0.7091420945189175,422.6515772415168,0.5665002402515085,0,328.20738662303694,266.15368930909926,9.923223783761854
94.5806911616378,1.737325395952765,1.0765545136015193,0.8284580312117122,454.71826695397675,0.8577708031429776,1,352.8825770187391,279.4595463258371,12.624629748369967
92.69746571601996,1.259336875144765,0.6965633137181486,0.6684128836625312,477.55321741604047,0.5960733743514393,1,346.47856686254784,282.17335238520695,10.840173437288332
94.76375095240986,4.050610235024564,1.805996716428134,0.42483688404908015,375.6906425380591,0.9233995427580358,1,378.23044752342616,293.77086477104643,5.713805970716223
93.54694138520215,2.70976768342624,0.5347193765405958,1.2368969405057788,415.66680186880353,0.7057476159080374,0,329.26738365895045,267.5196996676607,11.8428960404809
95.74691995494693,3.5065747332470334,0.9736890745037338,1.1251937724906458,387.72202925206665,1.1094983243337952,1,370.0588339273818,298.9726922939518,8.251779748551595
